NPM,IPK,Klasifikasi Profesi,ALGORITMA DAN PEMROGRAMAN 1,ALGORITMA DAN PEMROGRAMAN 2,ALGORITMA DAN PEMROGRAMAN 3,ALGORITMA DAN PENGOLAHAN PARALEL,ALGORITMA DEEP LEARNING,ARSITEKTUR KOMPUTER,BAHASA INDONESIA,BAHASA INGGRIS 1,BAHASA INGGRIS 2,BAHASA INGGRIS BISNIS 1,BAHASA INGGRIS BISNIS 2,BISNIS INFORMATIKA,COMPUTER VISION,DISAIN PEMODELAN GRAFIK,FISIKA DAN KIMIA DASAR 1,FISIKA DAN KIMIA DASAR 2,FORENSIK TEKNOLOGI INFORMASI,GRAFIK KOMPUTER 1,GRAFIK KOMPUTER 2,ILMU BUDAYA DASAR,ILMU SOSIAL DASAR,INFORMATIKA KESEHATAN,INTERAKSI MANUSIA DAN KOMPUTER,JARINGAN KOMPUTER,JARINGAN KOMPUTER LANJUT,KECERDASAN BUATAN,KOMPUTASI BIG DATA,KOMPUTASI MODERN,KONSEP DATA MINING,KONSEP TEKNOLOGI INFORMASI,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,MATEMATIKA DASAR 1,MATEMATIKA DASAR 2,MATEMATIKA INFORMATIKA 1,MATEMATIKA INFORMATIKA 2,MATEMATIKA INFORMATIKA 3,MATEMATIKA INFORMATIKA 4,MATEMATIKA LANJUT 1,MATEMATIKA LANJUT 2,ORGANISASI SISTEM KOMPUTER,PEMODELAN DAN SIMULASI,PEMROGRAMAN BERBASIS OBJEK,PEMROGRAMAN JARINGAN,PEMROGRAMAN MULTIMEDIA,PEMROGRAMAN WEB,PENDIDIKAN AGAMA BUDDHA,PENDIDIKAN AGAMA HINDU,PENDIDIKAN AGAMA ISLAM,PENDIDIKAN AGAMA KATHOLIK,PENDIDIKAN AGAMA KRISTEN,PENDIDIKAN KEWARGANEGARAAN,PENDIDIKAN PANCASILA,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,PENGANTAR WEB SCIENCE,PENGELOLAAN PROYEK PERANGKAT LUNAK,PENGOLAHAN CITRA,PENULISAN ILMIAH / KERJA PRAKTEK,PERANCANGAN DAN ANALISA ALGORITMA,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,PRAKTIKUM FISIKA DASAR,PRAKTIKUM KOMPUTASI BIG DATA,PRAKTIKUM ROBOTIKA CERDAS,PRAKTIKUM TEKNOLOGI KECERDASAN ARTIFISIAL,PRAKTIKUM TERAPAN TEORI GRAF,REKAYASA KOMPUTASIONAL,REKAYASA PERANGKAT LUNAK 1,REKAYASA PERANGKAT LUNAK 2,RISET OPERASIONAL,ROBOTIKA CERDAS,SISTEM BASIS DATA 1,SISTEM BASIS DATA 2,SISTEM BERKAS,SISTEM INFORMASI,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,SISTEM INFORMASI MANAJEMEN,SISTEM KEAMANAN KOMPUTER,SISTEM MULTIMEDIA,SISTEM OPERASI,SISTEM TERDISTRIBUSI,SKRIPSI / EVALUASI KOMPREHENSIF,STATISTIKA 1,STATISTIKA 2,STRUKTUR DATA,TEKNIK KOMPILASI,TEKNOLOGI GAME,TEKNOLOGI KECERDASAN ARTIFICIAL,TEORI BAHASA DAN OTOMATA,TERAPAN TEORI GRAF
57415646,3.59,IT Entrepreneur,3,3,3,3,4,4,3,3,4,3,4,3,0,4,4,4,4,4,3,3,2,3,3,3,4,4,0,4,0,3,4,4,3,3,3,4,4,4,3,3,4,4,3,0,4,0,0,4,0,0,4,4,4,4,2,4,4,4,4,4,4,4,2,0,0,0,0,3,4,3,4,0,4,4,3,4,4,4,4,4,3,0,4,4,4,4,3,4,0,3,0
57416031,3.64,Full Stack Developer,4,4,4,3,4,3,4,3,4,3,3,3,0,4,4,4,4,4,4,4,4,3,3,4,4,4,0,4,0,4,4,4,3,4,4,3,3,4,3,3,2,4,4,0,4,0,0,3,0,0,3,4,4,4,4,4,4,4,3,4,4,4,4,0,0,0,0,4,4,3,4,0,4,4,3,3,3,3,4,3,3,0,4,4,4,4,4,4,0,3,0
57416610,3.63,Software Engineer,4,4,4,3,3,4,3,4,4,3,4,4,0,4,4,4,4,3,3,4,4,2,3,3,3,4,0,4,0,3,2,4,3,4,4,3,3,4,3,4,3,4,4,0,4,0,0,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,1,4,4,3,0,4,4,3,4,4,4,4,4,4,0,4,3,4,4,4,4,0,3,0
57416884,3.17,Full Stack Developer,3,4,3,3,4,4,4,4,4,2,4,2,0,1,2,3,4,3,3,2,2,4,3,2,4,4,0,2,3,3,4,3,4,4,4,3,3,4,2,3,3,3,2,3,2,0,0,4,0,0,3,3,2,4,3,4,2,3,4,3,3,2,3,0,0,0,0,2,3,3,4,0,4,3,3,3,3,4,4,2,3,4,4,4,2,3,2,1,0,4,0
57416950,3.52,Full Stack Developer,3,4,3,3,4,4,3,3,4,3,3,3,0,4,3,4,4,3,3,4,4,2,3,4,2,4,0,4,0,4,4,4,3,4,4,3,3,3,4,4,3,4,3,0,4,0,0,3,0,0,4,3,4,3,4,4,4,4,4,4,3,4,3,0,0,0,0,3,4,4,4,0,4,3,3,4,4,4,3,4,3,0,4,4,4,4,2,4,0,3,0
57417214,3.51,Software Quality Assurance,3,3,4,4,4,3,3,3,3,4,3,4,0,4,3,4,4,3,4,4,3,4,3,4,4,4,0,4,0,4,4,3,4,4,3,3,3,3,3,3,2,3,4,0,4,0,0,4,0,0,4,3,4,4,4,4,3,4,3,4,4,4,3,0,4,0,0,4,4,4,4,3,3,3,3,4,2,3,4,4,3,0,4,4,3,3,4,4,0,3,0
57417408,3.44,Software Engineer,4,3,3,4,4,3,3,3,3,4,4,3,0,4,4,3,3,4,4,4,3,3,3,4,3,3,0,4,0,4,3,3,4,3,3,3,3,4,3,3,3,4,3,0,2,0,0,3,0,0,4,2,4,4,4,4,2,4,4,4,4,4,2,0,3,0,0,3,4,4,3,4,4,4,3,3,3,3,4,2,3,0,4,3,4,4,4,4,0,3,0
57419144,3.51,Cyber Security Analyst,3,3,3,3,4,3,3,2,4,4,3,4,0,4,3,3,3,4,3,3,4,4,4,4,0,0,4,4,2,3,4,4,3,4,4,2,3,3,4,3,4,3,4,0,2,0,0,3,0,0,4,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,2,3,3,3,3,3,4,3,3,3,2,4,4,3,0,4,3,4,4,4,4,4,4,4
57419514,3.7,Software Quality Assurance,4,3,4,3,3,4,4,4,4,4,4,4,0,4,4,3,4,4,4,2,3,4,3,4,0,0,4,4,3,4,4,3,2,3,3,3,3,4,4,4,4,4,4,0,2,0,0,4,0,0,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,0,4,4,4,3,4,4,4,4,4
58414009,3.65,Front End Developer,4,3,3,3,4,4,3,4,4,4,4,4,0,4,3,3,4,4,3,4,4,3,4,3,4,4,0,3,0,4,4,4,3,4,4,4,4,3,3,4,4,4,3,0,4,0,0,4,0,0,4,4,3,4,4,3,3,4,4,4,3,4,3,0,0,0,0,3,4,4,3,0,4,4,4,3,4,4,4,3,3,0,4,4,4,3,4,4,0,3,0
58414501,3.25,Business Analyst,3,3,3,3,3,4,3,4,4,3,3,3,0,3,3,3,4,4,3,3,4,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,4,0,0,4,4,3,4,3,3,3,4,3,3,3,3,3,0,0,0,0,3,4,3,4,0,4,3,4,3,4,4,3,3,3,3,3,3,3,3,4,4,0,3,0
58416112,3.51,Full Stack Developer,4,3,3,4,2,4,4,4,3,4,3,3,0,4,4,4,4,4,3,2,4,3,3,4,3,4,0,2,0,4,4,4,2,3,4,3,4,3,2,3,4,4,3,0,3,0,0,3,0,0,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0,0,0,3,4,4,4,0,4,4,4,3,3,3,3,3,3,0,4,3,3,4,4,4,0,3,0
58416152,3.21,Business Analyst,3,3,3,4,4,4,4,3,3,2,4,4,0,4,3,4,4,3,2,2,3,3,3,3,4,3,0,3,4,3,3,3,4,3,2,2,3,3,3,3,4,3,3,4,3,0,0,4,0,0,4,3,4,3,3,4,3,4,3,4,4,4,3,0,0,0,0,2,3,4,3,0,3,3,3,3,3,3,3,3,3,3,4,2,3,4,4,4,0,2,0
59414041,3.09,Data Analyst,3,3,3,3,2,3,3,4,4,3,3,3,0,3,3,4,4,3,3,4,4,3,3,3,3,3,0,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,2,0,0,3,0,0,4,3,3,3,3,2,2,4,3,3,2,3,3,0,0,0,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,0,3,0
59414376,2.95,Software Engineer,3,3,3,3,2,3,3,2,3,3,4,1,0,1,3,4,2,3,3,4,3,2,4,3,3,3,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,3,1,3,2,2,3,4,3,3,2,2,2,0,0,0,0,2,3,3,3,0,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,0,3,0
59414443,3.03,IT Project Manager,4,3,3,3,2,3,3,3,3,4,4,3,0,4,3,3,3,3,3,3,4,2,3,3,3,4,0,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,0,0,3,0,0,4,3,2,3,4,2,1,4,3,3,2,2,3,0,0,0,0,2,4,3,3,0,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0,3,0
59414693,3.35,Software Quality Assurance,3,3,3,3,4,3,4,3,3,4,3,4,0,4,3,3,3,3,3,4,4,2,4,3,3,4,0,4,3,3,3,3,4,3,3,4,4,3,3,3,3,4,3,4,4,0,0,3,0,0,3,3,3,3,4,4,3,4,3,3,3,2,3,0,0,0,0,3,4,3,3,0,3,3,3,3,3,3,4,4,3,3,4,3,4,4,4,4,0,4,0
59414863,3.83,IT Project Manager,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,3,3,4,4,4,3,4,4,0,3,0,4,4,4,3,4,4,4,4,4,4,4,4,4,3,0,3,0,0,0,0,4,4,4,4,4,4,3,4,4,4,4,3,4,4,0,0,0,0,3,4,4,4,0,4,4,4,3,4,4,4,3,4,0,4,4,4,4,4,4,0,3,0
5B416937,3.48,Database Administrator,4,4,4,4,4,4,4,3,4,4,4,4,0,4,4,3,3,4,3,3,4,2,3,4,4,3,0,4,4,4,4,3,4,3,3,3,3,3,3,4,3,4,3,3,3,0,0,3,0,0,4,3,4,3,4,4,3,4,4,3,3,3,3,0,0,0,0,3,3,3,3,0,3,3,4,3,3,4,4,3,4,3,4,3,3,3,4,2,0,3,0
5C414051,3.22,Mobile App Developer,3,3,3,3,3,3,2,3,3,4,2,4,0,3,3,3,4,4,3,3,4,3,3,3,3,3,0,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,0,0,3,0,0,3,3,2,4,2,3,3,3,3,3,3,2,3,0,0,0,0,3,4,3,4,0,4,4,3,3,3,3,3,3,3,4,4,3,4,4,3,4,0,3,0
5C414646,3.07,Software Quality Assurance,4,3,4,3,3,4,3,3,3,4,2,3,0,2,4,4,2,2,3,2,4,3,3,3,2,3,0,4,3,3,2,2,3,2,3,3,3,3,3,3,2,2,3,3,3,0,0,2,0,0,4,4,4,3,2,4,3,4,4,2,3,3,3,0,0,0,0,3,4,3,3,0,4,3,3,3,4,3,4,3,3,3,3,2,4,2,3,3,0,3,0
5D414305,3.53,Software Engineer,4,3,3,4,2,3,3,3,3,4,4,4,0,4,3,4,4,3,3,4,4,2,3,4,4,3,0,4,0,4,4,4,4,3,3,3,4,4,4,3,3,3,3,0,4,0,0,0,0,4,4,4,4,4,3,4,3,4,4,3,3,4,2,0,0,0,0,4,3,3,3,0,4,4,3,3,3,3,3,3,3,0,4,4,4,4,4,4,0,3,0
